ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
315953757,Продажа коммерческой земли,"614.2, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай","6048000 руб., УСН",79143918791,"Продается земельный участок с кадастровым номером 02:58:030123:261
Площадью 61415 +/- 87 кв.м.

Дaннoe имущество реализуется  в pамкaх пpoцeдуры банкрoтcтва coбcтвенникa на оснoвaнии ФЗ-127""O несостoятeльности (банкpотстве)"".

Расположение: Республика Башкортостан, город Ишимбай, шоссе Индустриальное,
земельный участок 2А/3

Характеристики:
* кадастровый номер  02:58:030123:261
* общая площадь  61415 +/- 87 м² / 6.14 Га
* право владения  частная собственность
* категория  земли населенных пунктов
* вид использования  Тяжелая промышленность
* форма  прямоугольная, правильная, единый массив
* ландшафт  ровный, без перепадов высот и разломов, сухой
* линия электропередач проходит по границе
* асфальтированные подъездные дороги
* отличная транспортная доступность.

Участок расположен  в промзоне г.Ишимбай . Граничит с землями АО Машиностроительная компания Витязь .На участке располагался один из цехов данного предприятия - на данный момент демонтирован.

Имущество продаётся через электронн ..., 8 фото",https://www.cian.ru/sale/commercial/315953757
315365096,Продажа коммерческой земли,"9.0, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай, НПЗ-1 СТ","500000 руб., УСН",79047353092,"Продаётся сад, 9 соток, приватизирован, ост.пожарка (п. Перегонный),в трех минуты ходьбы от остановки, первая линия. Имеется кирпичный домик,ёмкости, насаждения. Рядом строятся жилые дома.",https://www.cian.ru/sale/commercial/315365096
319641953,Продажа коммерческой земли,"12.35, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай, Юрматы СТ, 36","750000 руб., УСН",79870217207,"Данные получены с сайта ГИС Торги.
Лот  12. Земельный участок площадью 1235 +/- 12 кв. м, категория земель - земли населенных пунктов, вид разрешенного использования - для ведения садоводства, кадастровый номер 02:58:020402:1224, местонахождение: Республика  Башкортостан,  Ишимбайский  р-н, г.  Ишимбай,  СТ  ""Юрматы"",  36. Обременение - арест, запрещение регистрации, прочие ограничения прав и обременения объекта недвижимости. Собственник - Мухаметзянова А.Х. Начальная цена - 750000 руб. (НДС не облагается). Сумма задатка - 187500 руб. Шаг аукциона - 7500 руб., 1 фото",https://www.cian.ru/sale/commercial/319641953
296493838,"Продажа коммерческой земли, здание","56300.0, м2","Республика Башкортостан, Ишимбайский район, Ишимбай, Индустриальное шоссе, 2Г","800000 руб., УСН",79869608212,"право аренды земельного участка . 02:58:030123:264, 1 фото",https://www.cian.ru/sale/commercial/296493838
319641967,Продажа коммерческой земли,"11.17, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай, улица Гареева, 124","937550 руб., УСН",79870217207,"Данные получены с сайта ГИС Торги.
Лот  37 (повторные торги). Земельный участок площадью 1117 +/- 12 кв. м, категория земель - земли населенных пунктов, вид разрешенного использования - под индивидуальную жилую застройку, кадастровый номер 02:58:040103:365, местонахождение: Республика Башкортостан, Ишимбайский р-н, г. Ишимбай, ул. Гареева, строительный номер 124. Обременение - арест, прочие ограничения прав и обременения объекта недвижимости. Собственник - Гайнуллин И.А. Начальная цена - 937550 руб. (НДС не облагается). Сумма задатка - 234387,50 руб. Шаг аукциона - 9375,50 руб., 1 фото",https://www.cian.ru/sale/commercial/319641967
318847812,Продажа коммерческой земли,"0.42, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай, улица Машиностроителей, 9/22",1776160 руб.,79870210657,"Данные в объявлении обновляются раз в сутки. Подробные параметры объекта, актуальные данные и НДС посмотрите на сайте электронных торгов.",https://www.cian.ru/sale/commercial/318847812
320648198,Продажа коммерческой земли,"1.41, сот.","Республика Башкортостан, Ишимбайский район, Ишимбай, улица Шаймуратова, 11Б",6514400 руб.,79870210657,"Данные в объявлении обновляются раз в сутки. Подробные параметры объекта, актуальные данные и НДС посмотрите на сайте электронных торгов.",https://www.cian.ru/sale/commercial/320648198
