ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
315434955,Продажа коммерческой земли,"58.41, сот.","Ростовская область, Волгодонск, улица 2-я Бетонная, 17А","1000000 руб., УСН",+79188912237,"Арт. 99000888 Уважаемый покупатель, цена данного объекта договорная, обсуждается после просмотра! Если вы заинтересованы в покупке, звоните! Мы открыты к диалогу.   

Продаётся земельный участок. 
Категория земель - земли населенных пунктов.
Разрешенное использование - рынки продовольственных и непродовольственных товаров, площадки для торговли ""с колёс""., 1 фото",https://www.cian.ru/sale/commercial/315434955
314578650,Продажа коммерческой земли,"15.0, сот.","Ростовская область, Волгодонск, Индустриальная улица, 1А","20000000 руб., УСН",+79889510184,"Автозаправочная станция Здание, основное строение, общей площадью 76,8 кв. м. количество этажей 1. Назначение: Нежилое.  Адрес: Ростовская обл., г. Волгодонск, ул. Индустриальная. Кадастровый номер: 61:48:0000000:371.Земельный участок. Категория земель: Земли населенных пунктов, разрешенное использование: Автозаправочная станция. Площадь: 1581 кв.м.
2 колонки 1 шестирукавная вторая четырех. Вода скважина, канализация септик. 4 емкости по 20 кубов., 11 фото",https://www.cian.ru/sale/commercial/314578650
320088085,Продажа коммерческой земли,"3.99, сот.","Ростовская область, Волгодонск, Рассвет СНТ, 201","284750 руб., УСН",+79185003324,"Данные получены с сайта ГИС Торги.
Земельный участок площадью 399,00 кв.м., категория земель: земли сельскохозяйственного назначения, выращивание огородных культур, кадастровый  61:48:0030403:489, должник Рябов Д.А., (Поручение ТУ Росимущества в РО от 29.04.2025  61-618-У). Адрес (местоположение): Ростовская область, г. Волгодонск, потребительское общество ""Товарищество огородников - Рассвет"", участок 201., 2 фото",https://www.cian.ru/sale/commercial/320088085
316087842,Продажа коммерческой земли,"7.35, сот.","Ростовская область, Волгодонск, Летний Сад СНТ, 610","700000 руб., УСН","+79885144106, +79897031893","Продается крайний к дороге садовый участок 735+/-9. В собственности у одного человека. Отлично под коммерцию. Перед участком ещё 1- 2сотки, можно под парковку. На участке летний кирпичный дом. Площадь примерно 18м2 Уличный туалет и душ. Много плодовых деревьев: Шикарная черешня, орех грецкий, айва, яблоки, груши, вишня, абрикосы., 11 фото",https://www.cian.ru/sale/commercial/316087842
320053726,Продажа коммерческой земли,"8575.0, сот.","Ростовская область, Волгодонск, переулок Маяковского, 1","8990000 руб., УСН",+79185000935,"Номер в базе компании: 57944. 
Продажа коммерческой недвижимости  на 1 этаже 1 этажного здания,  Ростовская обл., г. Волгодонск по пер. Маяковского, район - Парк Победы. Общая площадь 8575 кв.м. Категория коммерческого объекта: автосервис, земли коммерческого назначения, помещения свободного назначения, производственное помещение, склад, торговые помещения. Охраняемая территория.
В Продаже каркас здания с большим количеством ворот, внутри асфальтированное основание, стоят колоны 3 пролета. Территория по периметру огорожена забором въезд через кпп.
Можно использовать для зернохранилища, овощей, стоянки, СТО и многого другого., 7 фото",https://www.cian.ru/sale/commercial/320053726
313941743,"Продажа коммерческой земли, здание","26000.0, м2","Ростовская область, Волгодонск","15500000 руб., УСН",+79885823246,"Пpoдaетcя земeльный учaсток в промышлeнной зoне Boлгoдoнcкa! Площaдь учacткa coставляет 2,64 гa, чтo идeальнo подxодит для pазмeщeния прoизводствeнныx или складcких объектов. Учacтoк нaxодитcя в собcтвeннocти, кaдaстpoвый номер: 61:48:0010702:412.Пpеимуществa:• Гaз пo меже• Элeктpичeскaя мoщнoсть 2*640 кВт СОБСТВЕННАЯ ТП!Удобное расположение в промышленной зоне обеспечивает легкий доступ к транспортным артериям и необходимой инфраструктуре.Цена обсуждаема, возможен торг. Не упустите возможность приобрести участок с отличными условиями для развития вашего бизнеса!Вся дополнительная информация по телефону!, 3 фото",https://www.cian.ru/sale/commercial/313941743
