ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
320208215,Продажа коммерческой земли,"14.5, сот.","Ставропольский край, Ессентуки, улица Коломейцева, 4","9990000 руб., УСН",+79888691908,"Арт. 111663040 Участок со складскими помещениями с назначением под коммерческое использование

Участок в собственности. Заведен свет, проект на газ.
Два отдельностоящих здания 334,5 кв.м. и 221,4 кв.м., 16 фото",https://www.cian.ru/sale/commercial/320208215
320363865,Продажа коммерческой земли,"13.0, сот.","Ставропольский край, Ессентуки, Яснополянская улица","15000000 руб., УСН",+79888600609,"продаётся ровный , прямоугольный участок, подходит под коммерцию. 
широкий фасад, парковка перед участком.",https://www.cian.ru/sale/commercial/320363865
226845277,Продажа коммерческой земли,"60.0, сот.","Ставропольский край, Ессентуки, улица Фридриха Энгельса","65000000 руб., УСН","+79188714018, +79888685587","Продается земельный участок в городе Ессентуки, ул. Энгельса (Заполотнянский курортный район), общая площадь - 60 соток, в собственности, коммуникации - подведены, разрешенное использование - под ИЖС, строительство многоквартирного жилого дома, или коммерческой недвижимости, на участке есть строения, вход и въезд с 2 улиц., 4 фото",https://www.cian.ru/sale/commercial/226845277
304987383,Продажа коммерческой земли,"1.0, га","Ставропольский край, Ессентуки, улица Фрунзе","155000000 руб., УСН",+79880904687,"Участок проходит по границе курортного парка, самый центр Ессентуков! Идеальное место под гостиницу или санаторий. 300 метров для питьевой галереи. Собственник",https://www.cian.ru/sale/commercial/304987383
310611489,"Продажа коммерческой земли, здание","10000.0, м2","Ставропольский край, Ессентуки, улица Галерейная, 21Б","245000000 руб., УСН",+79197405675,"В собственности. Под МКД. Зона Ж3 от 3 до 9 этажей., 5 фото",https://www.cian.ru/sale/commercial/310611489
314634661,Продажа коммерческой земли,"1.2, га","Ставропольский край, Ессентуки, Заполотно мкр","370000000 руб., УСН",+79881102674,"1,2 гектара, собственность,назначение санаторий,апартаменты,гостиница., 7 фото",https://www.cian.ru/sale/commercial/314634661
310609959,"Продажа коммерческой земли, здание","100000.0, м2","Ставропольский край, Ессентуки, Никольская улица, 27к5","2450000000 руб., УСН",+79197405675,"В собственности, под МКД, зона Ж3, 2 450 000 рублей за сотку.
Возможно дробление на участки, 5 фото",https://www.cian.ru/sale/commercial/310609959
