ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
320171138,Продажа коммерческой земли,"1.5, га","Республика Северная Осетия - Алания, Моздокский район, Моздок, улица Лебедева-Кумача, 85Г","140000000 руб., УСН","+79187013887, +79194210108","продается участок есть склады , цеха , 100тонн весы ,дом с правом на прописку, транформатор также есть возможность провести жд ветку на участок причина продажи переезд . так же вместе с участком могу продать готовый действующий бизнес !",https://www.cian.ru/sale/commercial/320171138
318217896,Продажа коммерческой земли,"100.0, сот.","Республика Северная Осетия - Алания, Моздокский район, Моздок, Железнодорожная улица, 7А","1000000 руб., УСН","+79891311981, +79888305494","Продается земельный участок, площадь: 100 м2, по адресу г. Моздок, ул. Железнодорожная, 7а. 

 Расположение: в пределах городской черты Моздока  удобный доступ ко всей инфраструктуре  
 Площадь: 100 м²  достаточно для комфортного строительства  
  Коммуникации: газ, электричество, канализация  уже подключены!  
 Цена: 1 000 000 ₽  

 Преимущества:
 Ухоженная территория, готовая к строительству  
 Хороший подъезд, удобное расположение  
 Район с развитой инфраструктурой  

Возможность выгодного инвестирования  земля всегда в цене!",https://www.cian.ru/sale/commercial/318217896
302395231,"Продажа коммерческой земли, здание","3400.0, м2","Республика Северная Осетия - Алания, Моздокский район, Моздок, улица Фрунзе, 6А","30000000 руб., УСН",+79890404935,"В центре города.. есть все коммуникации..на участке навес 650 кВ.м . Офисные помещения.. все в отличном состоянии(новые)есть техусловие для строительства пятиэтажки, 1 фото",https://www.cian.ru/sale/commercial/302395231
