ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
312825493,Продажа коммерческой земли,"35.73, сот.","Калужская область, Жуковский район, Белоусово","10000000 руб., УСН",79158914192,"Продам земельный участок площадью 3573 кв. м со щебеночным покрытием. Территория огорожена, двое въездных ворот, есть освещение, здание поста охраны площадью 16 м2. 

Находится в г. Белоусово Калужской области, зона П-1, широкий спектр разрешенного использования. 

Возможно использование под стоянку автотранспорта, размещение временных торговых павильонов, торговую базу, складские помещения, зона придорожного сервиса и т.д. 

Выезд на Варшавское шоссе - 300 м. Рядом АЗС (на выезде на Варшавское шоссе). Собственник юр. лицо. 

Возможна продажа с фирмой (ООО). 

Цена 10 млн. рублей., 4 фото",https://www.cian.ru/sale/commercial/312825493
