ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
305040711,Продажа коммерческой земли,"8.96, сот.","Иркутская область, Нижнеудинск, Ключевая улица","1723970 руб., УСН",+79149216134,"Иркутский филиал АО ""Железнодорожная торговая компания"" проводит аукцион на право заключения договора(-ов) купли-продажи объекта(-ов) недвижимого имущества.
Продается:
Земельный участок площадью 896, 5 кв. м. , кадастровый номер 38:37:020406:8, расположен по адресу: Иркутская обл. , г. Нижнеудинск, ул. Ключевая,  65 ""а""
Способ продажи: проведение открытого аукциона в электронной форме, электронная торговая площадка ""РТС-Тендер"". 
Номер процедуры на сайте ""РТС-Тендер"": 171239
Начальная цена продажи лота: 1 723 970 руб. 00 коп.
Дата проведения аукциона: 28 августа 2025 г.
Дата окончания приема заявок:  25 августа 2025 г.
Подробная информация на сайте АО ""Железнодорожная торговая компания"" в разделе ""Тендеры"".
По просмотру объекта(-ов) недвижимого имущества можно обратиться по указанному в объявлении номеру телефона., 6 фото",https://www.cian.ru/sale/commercial/305040711
319641842,Продажа коммерческой земли,"7.38, сот.","Иркутская область, Нижнеудинск, улица Энгельса, 11","128951 руб., УСН",+79832404507,"Данные получены с сайта ГИС Торги.
земельный участок, вид разрешенного использования: Малоэтажная многоквартирная жилая застройка (2.1.1), площадь 738 м2, адрес (местонахождение) объекта: Иркутская область, г. Нижнеудинск, ул. Энгельса, уч. 11, кадастровый номер: 38:37:020204:466 в электронной форме, 1 фото",https://www.cian.ru/sale/commercial/319641842
203447519,Продажа коммерческой земли,"42.0, га","Иркутская область, Нижнеудинск","450000 руб., УСН","+79140113087, +79140003921",Продам участок в центре города под строительство,https://www.cian.ru/sale/commercial/203447519
