ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
311643169,"Продажа коммерческой земли, здание","830.0, м2","Красноярский край, Норильск, Вокзальная улица","200000 руб., УСН",79135108990,"Продам земельные участки ., 4 фото",https://www.cian.ru/sale/commercial/311643169
318385244,Продажа коммерческой земли,"580.0, сот.","Красноярский край, Норильск, дорога Объездная","5500000 руб., УСН",79135105907,"Продам участок земли 580 кв.м. прям возле дороги, местоположение шикарное. Документы, тех.план на стадии завершения  (свет, вода, отопление). Завезли шпалы , скалу , осталось заехать и начать строить))Цена более чем адекватная. Продаю в связи с переездом на материк (СРОЧНО)!
-
Желающим могу скинуть видеообзор участка., 2 фото",https://www.cian.ru/sale/commercial/318385244
299560082,Продажа коммерческой земли,"10.8, сот.","Красноярский край, Норильск, улица Мира, 8","49000000 руб., УСН",79130331487,"Продается земельный участок площадью 1082 кв. м. + сооружение (ростверк) площадью 952 кв. м.
В центре города возле Храма Новомучеников и Исповедников Церкви Русской на улице Мира 8.
Улица Мира входит в программу реновации города до 2035 года. Планируется пешеходная зона.
Произведены геодезические изыскания. Земли населенных пунктов, 7 фото",https://www.cian.ru/sale/commercial/299560082
