ID  объявления,Тип,Площадь,Адрес,Цена,Телефоны,Описание,Ссылка на объявление
316512850,Продажа коммерческой земли,"31.0, сот.","Московская область, Можайский район, Можайск, площадь Железнодорожная, ш. Минское (93 км до МКАД), ш. Можайское (93 км до МКАД)","3000000 руб., УСН",79197651582,"Продается право аренды до июля 2061 года (Аренда от города) на земельный участок площадью 3100 кв метров , расположенного у станции Можайск ул.Вокзальная 
рядом с Торговым Центром на первой линии дороги. 
Большой автомобильный и пеший трафик от вокзала ""Можайск""
С расширенным  видом разрешенного использования- Автомойка, Автосервис,Обьекты кап.строительства, Парковка, Торговый центр, Гостиница, Общежитие, 3.2.1;3.2.2. и т.д.,
 ГПЗУ на руках, высылаю по требованию 
Стоимость аренды - 65 000 руб в месяц, 2 фото",https://www.cian.ru/sale/commercial/316512850
